name,is_fake,n_frame,set_name
tjpvhgsjxt,1,300,val
tjqbibvdug,1,300,train
tjqfcdjjwv,1,300,train
tjqfotzikl,1,300,val
tjqionptya,1,300,train
tjqjumumjm,1,300,test
tjqqvsomef,1,300,val
tjqrbghiiz,0,300,val
tjqrswzssx,1,300,train
tjrbfcehzg,1,300,train
tjsaerauij,1,300,train
tjsitgstsh,1,300,train
tjsndnmeco,1,300,val
tjsosawkmq,1,300,val
tjsvszjycb,1,300,val
tjtedxfyhc,1,300,train
tjtfhraczv,0,300,train
tjtiavdugu,1,300,train
tjtjzhwfjp,1,300,train
tjtlnaujez,0,301,train
tjtmlczbqy,1,300,train
tjtukyyenr,1,300,train
tjtuzrkmqw,1,300,val
tjtvaoubkx,1,300,val
tjtxivvbcq,0,300,train
tjuclkratk,0,300,train
tjucqbfrms,0,300,train
tjuflztium,1,300,train
tjufyikcjq,1,300,train
tjuihawuqm,1,300,test
tjumanauqk,1,300,test
tjupfspjfr,0,300,val
tjuwinphzn,1,300,train
tjuxtcojfp,1,300,train
tjvdtwifam,1,300,val
tjvfjghbhc,1,300,train
tjvfjksaty,1,300,train
tjvgqsblzc,1,301,val
tjvuabaomx,1,300,train
tjvvxxrgqj,1,241,train
tjvzanqulh,1,300,val
tjvzjpyrfz,1,300,train
tjwdnagiqh,1,300,train
tjwfexckqn,1,300,train
tjwknczjsg,1,298,train
tjwpcbaehz,1,300,val
tjwqlokmpf,1,300,train
tjwssciggc,1,300,train
tjwumcmtks,1,300,val
tjxaccpqhz,1,301,train
tjxbnqsryt,1,300,val
tjxiuanejr,1,300,val
tjxsvrqlka,1,300,train
tjxunamuze,1,300,val
tjxxwwchhs,1,300,train
tjybakgrwr,1,300,train
tjycbocbwa,1,300,train
tjyhnrrkcn,1,300,val
tjymgkuijg,1,300,train
tjysngujmq,1,300,train
tjystutfka,1,300,train
tjyuudtkme,0,300,val
tjywwgftmv,1,300,test
tjyyxanwdc,1,300,val
tjzisdorws,1,298,train
tjzkzoslxc,1,300,train
tjzmecgyxc,1,300,train
tjzofuvxsr,1,301,train
tjzopfewoa,1,241,train
tjzyonelqc,1,300,train
tkafypqcut,1,300,train
tkagekjkqp,1,300,train
tkaithblic,1,300,val
tkakcsqqyv,0,300,train
tkasfmoode,1,300,val
tkauikwgbs,1,300,train
tkaxsaterw,1,300,train
tkaxufvjgw,1,301,train
tkaybnjwhg,1,300,train
tkbbhoknpf,1,300,train
tkbbkexndf,1,297,train
tkbdkceeug,0,300,train
tkbgpwtkza,1,300,val
tkbitxdgpz,1,300,train
tkblcctxqx,1,301,val
tkbqnkeyib,1,300,train
tkbrgsauba,1,300,train
tkbrswdzfb,1,300,val
tkbuggrchg,1,298,val
tkbvfagvff,1,300,val
tkbvjzsvyu,1,301,train
tkbxdtkxgf,1,300,train
tkcalhnzpz,1,300,train
tkcbvnzhib,0,300,train
tkcicvjzef,1,300,train
tkcjucqbsx,1,240,train
tkclskewfg,1,297,val
tkcsemeptq,1,300,val
tkcthfzrqa,0,300,train
tkcuhfhdzs,1,300,test
tkcwbxfroj,1,300,val
tkcyszraqd,1,298,train
tkczrwsanm,1,300,train
tkczsozatk,1,300,train
tkddrixuff,1,300,train
tkdficpqyr,1,300,train
tkdgukvsck,1,300,val
tkdibirwdo,1,300,train
tkdmssusof,1,241,train
tkdmuzzpbn,1,300,train
tkdnuqpefh,1,269,train
tkdtonbpsd,0,300,train
tkecyiimoq,0,300,train
tkefhxnzct,1,300,val
tkefwhktoc,1,300,train
tkeicxruuf,0,300,val
tkejctiioh,1,300,train
tkenvaiqkd,1,300,train
tkeorziquu,1,299,val
tkfgoklkww,0,300,train
tkfgrkrbks,1,300,train
tkfmyrqzqr,1,300,val
tkfnkphqek,1,300,train
tkfptgeuyy,1,300,train
tkgabzkgnj,1,300,train
tkgbjtcxyl,1,300,train
tkgcgwkxdy,1,300,train
tkgiznnyod,1,300,train
tkgksuqqyl,1,301,val
tkgukulixj,0,300,train
tkhgcfbric,1,300,train
tkhhlzmdaf,1,301,train
tkhlzrtopi,1,301,val
tkhmkbgoki,1,300,train
tkhttgergf,0,300,val
tkhvfnjmqd,0,300,train
tkhydmjnyq,0,300,train
tkhzovatiu,1,300,train
tkijogebio,1,300,train
tkiktkqbxg,0,300,train
tkimsggbko,1,300,val
tkinhawpwg,1,300,train
tkioenelzs,1,300,val
tkirxsozcd,1,300,val
tkitigvnyx,1,300,train
tkiupqhmud,1,300,test
tkjkbcpisg,1,300,train
tkjtyqsrsp,1,300,train
tkjzorbgim,1,300,val
tkjzrlilpj,1,299,train
tkkdojaodp,0,300,train
tkkghgaagw,1,298,train
tkkpzptjrz,0,300,train
tkkqofqtsd,1,300,train
tkktifoqoa,1,269,train
tkkvtispnh,1,300,train
tkkwgvmfed,1,300,train
tkkwwzhkxv,1,300,train
tkldxtsuya,0,300,train
tklfpbfotb,1,241,train
tklgpqzzkj,1,300,val
tkllmcerhz,1,300,val
tklnuprbdx,1,298,train
tklpppaprq,1,300,train
tklsyykofk,1,302,train
tklugwweax,0,300,train
tklvbzcbvi,1,300,train
tklxusbjpt,1,300,train
tklyaivdjr,1,300,train
tkmbczjxjr,1,300,train
tkmbufybhs,1,302,train
tkmcaftoxj,1,300,val
tkmdmipxvh,0,300,val
tkmhqwsxqe,0,300,train
tkmnqvujri,1,300,train
tkmoinncef,1,300,train
tkmozezmhg,1,301,train
tkndzqjuyf,1,300,val
tknitojdwb,1,300,train
tknkaqckju,0,300,val
tknluzkeeh,1,300,val
tknpxhxidq,1,300,train
tkofwngclr,0,301,train
tkondiqois,1,300,train
tkowbcisjd,1,300,train
tkoxrtmcoy,1,167,train
tkoyswvpjj,0,300,train
tkozmpfutn,0,300,train
tkpebzronl,1,301,train
tkpjxkvtjg,1,99,train
tkpkwcwnzp,1,300,train
tkplsqobra,0,300,train
tkpnnjqryo,1,300,train
tkpotdwnlo,0,300,train
tkppzgecvr,1,300,train
tkpqyqmtgk,0,302,train
tkpxxlyoaj,0,300,train
tkpykqxedq,1,300,train
tkqajjqjfc,1,297,train
tkqergsqqw,1,300,train
tkqfidyqnr,1,300,train
tkqmsrgjgp,1,300,train
tkqozrpqsr,1,300,train
tkqqrbkngb,1,300,train
tkqrrhksya,1,300,train
tkqxzmhdfe,1,301,train
tkrfoxvcvi,0,300,val
tkrgcekjco,1,301,train
tkrksosymh,0,300,train
tkrrcoabgs,1,297,train
tkrworlkkq,0,300,train
tksfutxvhf,1,300,train
tksnplchfd,1,300,val
tksrerdlzq,1,300,val
tkstcnzimo,1,300,train
tkstmvxukx,0,300,train
tktitjrdsu,1,300,train
tktlbalbag,1,300,train
tktmacftbm,0,300,train
tktsmomimq,1,300,test
tktvlncybw,1,300,train
tktynuruzc,1,300,train
tkuhxnjvpk,1,300,train
tkupothecr,1,300,train
tkusuxvcbg,1,301,val
tkuwxyypaz,1,299,val
tkuztxpuut,0,300,train
tkvavoxmts,1,300,train
tkvhbpjuvd,1,300,test
tkvlargohf,1,300,val
tkvnkezsqq,1,300,train
tkvnsugpxp,1,300,train
tkvpbgiiva,1,300,train
tkvpzfvdna,1,300,val
tkvxgpkamr,1,300,train
tkwbtukcue,0,300,train
tkwccpqgev,0,300,train
tkwhwrjwtc,1,300,train
tkwingrnrn,1,300,train
tkwqhkqctr,1,298,train
tkwsbtwxhz,1,300,train
tkwsiwrfut,1,300,train
tkxblcleyd,0,300,train
tkxdnlvyzw,1,300,train
tkxemlhsdi,1,300,train
tkxnrnsitp,1,300,train
tkxpvcrhne,1,301,train
tkxqsbvvgq,1,300,train
tkxrrgkgmo,1,300,train
tkxuzykzfe,1,240,train
tkxvwexksu,1,301,val
tkxxzzmqzy,0,300,train
tkxzneqajx,0,300,train
tkxzpcbocw,0,300,train
tkygmnaifp,0,300,train
tkyrdtknxv,1,300,val
tkyrsegtdw,1,300,test
tkysdetoxn,1,300,train
tkzbljeboq,1,300,train
tkzcroylys,1,300,val
tkzhajldax,0,300,val
tkzmtfacgj,1,300,train
tkzxqyoiue,1,300,train
tlarqsgefm,1,300,val
tlasuabguz,1,300,train
tlatbxters,1,300,train
tlavmiyixn,1,300,val
tlaxtosyoi,0,298,train
tlbcwxjcds,1,300,val
tlbeohlojv,1,300,train
tlbjcyeqxa,1,300,train
tlbkvhgtjz,1,300,train
tlbvvcioge,1,300,train
tlbyzmdejy,1,300,train
tlbzggnbxp,1,300,train
tlcigpzhwy,1,301,val
tlckzyddpt,1,299,test
tlcvcbarnk,0,300,train
tlcvvwohom,1,301,train
tldekrvqhs,1,300,val
tldeynvaqh,1,296,train
tldhgjvtvl,0,300,val
tldkrftxbe,1,300,train
tldktxhhbz,1,297,train
tldnpwxdxw,1,300,train
tldyompxcf,0,300,train
tldywavqln,1,299,train
tlebbhthoa,1,300,train
tlendgbvbg,1,300,train
tleyjmuted,0,300,val
tlfdaxizdx,1,300,train
tlfhfylwez,0,300,train
tlfvftcqqc,1,300,val
tlfxrxmtmv,1,297,train
tlgdwymjxg,1,300,val
tlgfjqbqeq,1,300,train
tlgvytnqvn,0,301,train
tlgwbhzzoa,1,300,train
tlgxqmqmlb,1,300,val
tlhdaasgav,1,300,train
tlhelzwqie,0,240,train
tlhnmypxlx,1,300,train
tlhoxbeehz,0,300,train
tlhqmyerrn,0,299,train
tlhttqvjxa,0,300,train
tlikmuuvzj,1,300,train
tlimufbiog,0,300,train
tliqdvoxos,1,300,val
tljkhzfpwn,1,297,train
tljnxfdlhi,1,300,train
tljqhsohsi,1,300,train
tljwcstorv,0,300,train
tljzlnahgg,1,301,train
tlkdwclwsq,0,300,train
tlkdysmcbs,1,241,train
tlkezxbudy,1,301,val
tlkjqzjlwv,1,249,train
tlkjtstxog,1,300,val
tlkqppughq,0,300,train
tlkynujfqr,1,300,train
tlkyzhqnwf,1,300,train
tllcwgndsd,1,241,train
tllfusprik,1,300,train
tllkdshoby,1,300,train
tllrvorhwo,1,300,train
tlmhfrpnmz,1,300,val
tlmhhkozpn,1,300,val
tlmhxzgnfc,0,300,train
tlmkyzhliw,1,300,test
tlmlrntoxs,1,299,test
tlmnwgauei,0,300,train
tlmryidpqa,1,300,train
tlmzctmqvg,1,301,train
tlnaypbflt,1,300,val
tlnearikan,1,300,train
tlngowakdx,1,301,train
tlnkgdeufm,1,300,train
tlnpemvubb,1,300,val
tlnpnxtbqu,1,300,train
tlnuckndqr,1,300,train
tlnuxwsnrh,1,300,train
tlogreulov,1,300,train
tloinwfdnz,1,298,train
tloiukuqpx,1,302,train
tloowiyedz,1,300,train
tloymbfpcr,1,300,train
tlphauhdyr,1,299,test
tlpilcwpsp,1,300,train
tlpiupizgf,1,301,val
tlplswznmm,1,300,train
tlpmkrjfoe,1,300,val
tlprogpcqj,1,300,train
tlpwnagnmg,1,300,val
tlpyfwrcok,1,298,train
tlpzyhlgdi,1,300,val
tlqapqqspa,0,300,train
tlqfwajlot,1,300,train
tlqigrtcnz,1,300,train
tlqpnaklyv,1,300,train
tlqrmultsq,1,300,train
tlqsngfust,0,300,train
tlrcbdyjus,0,300,val
tlrhhressm,1,300,train
tlrkbtpfdd,0,300,train
tlrnbcrjqg,1,299,test
tlrrfkqbhb,1,300,val
tlrypooilu,1,301,train
tlsdqbpcps,1,300,test
tlsicrqvty,1,300,train
tlslgklqyn,1,300,train
tlsmzutdvy,1,300,train
tlsoagxovk,1,300,train
tltaxzvcsr,1,300,train
tltbfeoyze,1,300,train
tltfrzoyio,1,300,val
tltgdjhhjw,0,300,train
tlthhnwadn,1,300,train
tlthtqzbwa,1,241,train
tltkrnbwei,1,300,val
tltwgtjupw,1,301,train
tltydwaogq,1,300,train
tltyusajlj,1,300,val
tluchtuten,1,299,val
tluhibhnlq,1,300,train
tlunycuqcw,1,300,train
tluuhsbvta,1,300,val
tluwspstia,1,300,train
tluxkmwyzy,1,300,val
tluzxvwbrb,1,300,train
tlvdlevpgl,1,300,val
tlvdmhfmuy,1,300,train
tlvecijcmu,1,300,train
tlvhpebcnc,1,300,val
tlvkzntvto,1,300,train
tlvmkdnapr,1,300,train
tlvotdrkfa,1,300,train
tlvronrktg,1,300,train
tlvrpscrnl,0,300,val
tlvutijbrf,1,301,val
tlvzteofzw,1,300,train
tlvzwceawu,1,300,train
tlwbrrcnme,1,300,val
tlwffdhger,1,300,test
tlwfjlqtzo,1,300,train
tlwidysfxg,1,301,train
tlwtvonqvn,1,299,test
tlxalzftlu,1,241,train
tlxeeqfqeg,1,300,val
tlxgwzheli,0,300,train
tlxpxdumii,1,298,train
tlxrxywuhr,1,300,train
tlyjlgibtl,1,300,train
tlymecvwoc,1,299,val
tlzaxoslci,1,300,train
tlzazugfnm,1,300,train
tlzchzsbkc,1,300,train
tlzhujcnyg,1,300,train
tlzllrhhra,1,300,train
tlzlqmqysq,1,300,train
tlzomxnncq,0,300,val
tlzordotqw,0,300,train
tlztlpackl,1,300,train
tlzukjppsl,1,300,train
tmabkyuunq,0,300,train
tmabrfkbib,1,300,val
tmadjtypjv,0,600,train
tmadkdromc,1,302,train
tmafyakcnk,1,300,val
tmamoteute,1,300,val
tmankoitgp,1,300,train
tmavjzbemi,1,300,train
tmaxjkfgnc,1,300,train
tmaydrcjxb,1,299,val
tmazhpcqmx,1,300,train
tmbcltbgmg,1,300,train
tmbjqnbuuy,1,300,train
tmbjwevprb,1,300,val
tmbkarejpv,1,300,train
tmbkyxtzrn,1,300,train
tmcbniizru,1,300,train
tmcqfxmqah,1,300,train
tmcwlhyiwv,1,298,val
tmcwuukgpx,1,301,val
tmddpwraco,1,300,train
tmdformfqp,0,300,train
tmdfusvvkx,1,298,train
tmdivybbdz,1,300,train
tmdmtddvel,1,300,val
tmdnbdlobz,1,300,train
tmdsctfqyi,1,300,val
tmefslcfod,1,300,train
tmepwrldlk,1,300,train
tmesgzxpae,1,298,train
tmesyomanx,1,300,val
tmfamikbwm,1,296,train
tmfbxnljyz,1,300,val
tmfcuimhqe,1,300,train
tmfpjfuyzh,1,297,val
tmfschpvyo,0,300,train
tmfvbrktwj,1,300,val
tmfvrareyv,1,300,val
tmfvsxrxnk,1,300,train
tmfyayqkdw,1,300,train
tmgdhykjbo,1,300,test
tmgdrjjalz,1,300,train
tmgfgbezfh,1,300,train
tmgmbnzrrz,0,300,train
tmgmtwznkr,1,300,val
tmgrmmjfjl,1,300,train
tmgtoheynj,1,300,train
tmgxdytvqm,1,300,val
tmgyctdeio,1,300,train
tmhbfupaiu,1,300,train
tmhbklwacz,1,300,train
tmhmqitlkv,1,300,train
tmhmzccmql,1,300,train
tmhnjscqou,1,300,train
tmhpspyhbl,0,300,train
tmhtgjqelm,1,300,train
tmhvbtmddg,1,296,val
tmhvwyjjou,1,301,train
tmhwmfrlcp,1,241,train
tmiafnveuk,1,300,train
tmihgwwbia,1,300,train
tmiljxyjnz,1,300,train
tminlngfxc,1,300,val
tmiqhpmbbm,1,300,train
tmjcigspif,1,300,test
tmjdjamlkq,1,301,train
tmjjhyxkwu,1,300,train
tmjqjcvewp,1,300,train
tmkgzneeqo,1,300,train
tmkmabjsix,1,300,val
tmkqqffuwl,1,300,train
tmkqvrdcpg,1,300,val
tmkszgtymf,1,300,train
tmktocmjsz,1,300,train
tmkvixuchy,0,301,train
tmkxhlzolm,1,301,val
tmldrqcmkh,1,301,val
tmlrdldhhe,1,301,train
tmlsyouvon,1,296,train
tmluuhutbd,1,300,train
tmlwoisvnv,1,300,train
tmmakbzbqw,1,300,train
tmmjeiysan,0,300,train
tmmmonfspe,1,300,train
tmmmzdfxod,0,300,train
tmmqygdfkk,1,298,train
tmmrhcmvzi,0,300,train
tmnfakdyes,1,300,train
tmnogrwqty,1,300,train
tmnqlzvuxo,1,302,val
tmnromayen,0,300,train
tmnxsegten,1,300,train
tmodfqaizl,0,300,train
tmoipoitgo,1,300,train
tmolegourx,1,300,train
tmoocljjtx,0,300,train
tmoojrcaut,1,300,train
tmorbgrrgd,1,300,train
tmosperiab,1,300,val
tmowrpjacr,1,300,val
tmowslyblf,1,300,train
tmoxlbcntm,1,241,train
tmpbhdozhe,1,300,train
tmpkevafhh,1,300,train
tmpnjyeemo,1,300,train
tmpoliijgg,1,300,train
tmpoxhozos,1,301,train
tmpsfqbcul,0,298,train
tmptblijnb,1,301,train
tmpvgviduc,0,300,train
tmpwokkjnz,1,301,val
tmpzryirdw,1,300,val
tmpzveqsou,0,301,train
tmqdjzeblu,1,300,train
tmqiddrjil,1,300,val
tmqjqhiqfi,1,300,train
tmqjqolmmn,1,300,val
tmqtedphow,1,300,val
tmqvqotzmk,1,300,train
tmrdfiljrk,1,300,train
tmrfqhjiwd,0,300,train
tmrpipnvkj,1,300,train
tmrsxdaybx,1,300,train
tmruxcnrhn,1,301,train
tmrxzjtuvs,1,300,train
tmrzevirxz,0,300,train
tmsmicganv,1,300,val
tmsvonxpnz,1,300,train
tmtalkfxuu,1,300,train
tmtbjxnrpv,1,300,train
tmtfovkvfb,1,300,val
tmthiqwbjd,1,300,train
tmtjizkuqy,1,300,train
tmtkxuhxof,1,300,train
tmtmbqiazy,1,300,train
tmtmecuvho,1,300,train
tmtogzkfzq,0,300,train
tmtoypmqwt,0,300,train
tmttnsziij,1,298,train
tmuaoxxwza,0,300,train
tmuecenxah,1,300,train
tmughcavoo,0,300,val
tmumlegryy,1,301,train
tmuourqerp,1,300,train
tmuygbaiae,1,300,train
tmuyidvvsa,0,300,train
tmuysfibsq,1,300,train
tmvjjqjqwo,1,299,train
tmvocpxkqu,1,300,train
tmvpsciuzt,1,300,train
tmvqmdzyln,0,300,train
tmvucypmro,1,300,train
tmvvtliuow,1,300,train
tmvzwabeun,1,300,train
tmwarctiim,1,300,train
tmwaynxgyc,1,300,train
tmwgrforma,1,300,train
tmwjdbrlhl,1,301,val
tmxcslnloq,0,302,train
tmxdrhjrix,1,300,train
tmxlqdnilg,1,300,train
tmxryudjcy,0,300,train
tmydlmmdrh,1,300,train
tmyjpyhogx,1,300,train
tmywsxixwd,0,300,train
tmyyqswqnx,1,300,train
tmyzzxmhip,1,301,train
tmzcvtlrae,1,300,train
tmzdlqvsjs,1,300,train
tmzekqtavu,1,300,train
tmzfczmlsr,1,300,train
tmzhggzzqg,0,300,train
tmzkhlbwyh,1,300,train
tmzqiywiep,1,300,train
tmzwscbfnt,1,301,train
tmzwuptonj,0,300,train
tnacrktmoc,1,300,train
tnaeehpcnb,1,300,train
tnafseauhv,0,300,train
tnagfjqngs,0,300,train
tnanzxfyik,1,300,train
tnbbrnrjtc,0,300,train
tnbeazsyyl,1,300,train
tnbhgjzfng,1,300,train
tnbklfhdux,1,300,val
tnbongyrve,0,300,train
tnbwkospyz,0,300,val
tnbxaapurp,1,300,train
tncbacqrot,1,300,train
tncmmpovjn,1,299,test
tncnsgewaw,1,299,test
tncpuhxtic,1,300,train
tncqrbwumb,1,300,val
tncyfgrahd,1,300,train
tncyzngnev,1,301,val
tndcoytrjt,1,300,train
tndcrdrcde,1,300,val
tndfavubba,1,300,val
tndfndlkyw,1,300,train
tndissjjxy,1,300,train
tndnhmfswg,1,300,val
tndpduztim,1,300,train
tndudimvjx,0,300,train
tndzgxtcnk,0,300,train
tndzmzshsg,1,300,train
tneakfgnzj,1,300,val
tnecbhfzba,1,300,test
tnecxogjpt,1,300,train
tneevrdiwb,0,300,train
tnegutxgrv,1,300,train
tnejujplgd,0,300,train
tnepfrvrjr,1,300,train
tnetytnegv,0,300,train
tnfjerwkgx,1,298,train
tnflrofguu,1,240,train
tnflukwdnc,1,300,train
tnfpyjngnd,1,300,train
tnfrteibgk,1,300,train
tnfuystqkg,1,300,train
tnfvqoqkgc,1,300,train
tnfzgkkwvn,1,300,train
tngawdmiye,1,300,train
tngeakdmrf,1,300,val
tnggazmfhc,0,300,train
tngkmevcot,1,300,train
tngozonnjt,0,300,train
tngqavxqyh,1,300,train
tnguddazae,1,300,train
tngykktdbz,1,241,train
tngyzdnwyu,1,300,train
tngzrrpncl,1,300,train
tnhcxnyqkn,1,300,train
tnhhsqllnk,1,300,train
tnhpqlqeau,1,300,train
tnhvhtswgq,1,300,train
tnijjjncgd,1,300,train
tnileeeohm,1,300,val
tnilmodraj,1,300,train
tnitdtingx,1,300,train
tnitypftlb,1,300,train
tnjgbtlict,1,300,val
tnjgskshpo,1,300,train
tnjrofvrba,0,300,train
tnkbioabkm,1,300,train
tnkdhvneyk,0,300,train
tnkgaspfll,1,298,train
tnkmovifrb,0,300,train
tnkmzthocq,1,240,train
tnkpjuppiz,1,300,val
tnkqdvbare,0,300,train
tnktchngfa,1,300,train
tnkzjvqxno,1,299,train
tnlcdqywvv,1,300,train
tnlfcbqxqe,1,299,train
tnlksuelac,1,300,train
tnllrflsez,1,300,train
tnlxxheyex,1,300,train
tnmaofewvl,1,300,val
tnmjwnwhnz,1,300,train
tnmmihprvw,0,300,train
tnmolkboei,1,300,train
tnmrvixxdm,0,300,train
tnmtuunyvx,1,288,train
tnmugaxzaa,1,300,train
tnmuokilgt,0,242,train
tnmwsmhnfx,1,300,train
tnnawsjmhb,1,300,train
tnnjexhjay,1,300,train
tnnnjvjvwx,1,292,val
tnnrbyjbhb,0,300,train
tnnwcqrafy,1,300,val
tnnyoqifhi,1,240,train
tnnztxlbsp,1,300,train
tnodirkwxi,1,300,train
tnoqgdnpdz,1,300,train
tnoqjyqtbw,1,300,val
tnoraqksrz,1,300,train
tnoubmcodq,1,300,train
tnougkhbju,1,300,test
tnpcjzoprv,1,300,train
tnpczxignn,1,300,train
tnpdxbddvy,1,300,val
tnpetaxalw,1,300,train
tnpilkafcb,1,300,val
tnpswtqsfe,0,300,val
tnptfmiodz,1,298,train
tnptlyiytc,1,300,train
tnpwvkcdyv,1,300,train
tnqbwjkivf,1,300,train
tnqmmhqzbi,1,300,train
tnqnvcbhyl,0,300,train
tnqqzpebqc,1,300,train
tnqrssgeei,1,301,train
tnqvokgiym,1,300,train
tnqzijplan,1,300,train
tnrasovsbr,1,300,test
tnrcyxvdqs,1,300,train
tnrdnomwxx,0,300,train
tnrdqxiwym,1,298,val
tnrhcjntxc,1,300,train
tnrjilxomb,0,300,train
tnrkjobuis,1,300,val
tnrmnayszi,1,300,test
tnrmvcktxz,1,300,train
tnrntugxdo,1,300,train
tnrohrzriw,1,300,val
tnrrnbujan,1,300,train
tnrvfrjpfa,1,300,train
tnrxvsvaak,1,300,val
tnryohgoli,1,300,val
tnsaqegyqt,1,300,val
tnsbntkpjz,1,300,val
tnsuuzoimb,0,300,train
tnswdkhcgn,1,299,test
tntbyoptrq,1,300,train
tntgawrlwl,1,300,train
tntlxehwfv,1,300,train
tntoptmvax,1,300,train
tntxnewled,1,300,train
tntxsmeghn,1,302,train
tntykiphjw,1,300,train
tnuojreaen,1,298,train
tnuprddpnn,1,298,val
tnuqsfassf,1,300,train
tnuzzqfbxp,1,300,train
tnvabkfjpw,1,300,train
tnvffqvand,1,300,train
tnvlrmblsz,1,300,train
tnvpcujswe,1,300,val
tnvupncnpj,0,300,val
tnwavwcrmn,1,300,test
tnwghrborx,0,300,train
tnwpyygehw,1,300,train
tnwqpccbne,1,300,train
tnwqsmwgha,1,300,train
tnwqtcfuyz,0,300,train
tnwvxgwphk,1,300,train
tnxgtbgnho,1,298,train
tnxiykdwwh,1,300,train
tnxnylgvna,1,302,train
tnxrfejwrt,1,300,train
tnxvpbqxza,0,300,train
tnxvuevtqp,1,300,test
tnxxvepdsr,1,300,train
tnyabaexao,1,300,train
tnyhsiwwsc,1,300,train
tnypaqonqs,1,300,train
tnywycgeot,1,301,val
tnyzgaiwea,1,300,train
tnyzkkuydp,1,300,train
tnyzlscjat,0,300,train
tnyzsuxdqk,1,240,train
tnzehiyfaz,0,300,train
tnzjbmmang,1,300,train
tnzjcftmbh,1,300,val
tnzufnqixi,1,300,train
tnzvxkivth,1,300,val
toacektzmm,1,300,val
toajgwared,1,300,val
toamqcgppx,1,299,train
toancqulka,1,300,train
toapnxrpjo,1,300,val
tobcoiepxe,1,300,val
tobdgusxij,1,300,val
tobjmvytry,1,301,val
tobkpktdmr,0,300,train
tobqkgccoq,1,300,train
tobtpxvtra,1,300,train
toccxqobhy,1,300,train
toccypftya,0,300,train
tocencrkgq,1,300,train
tocoxndqco,1,300,train
tocsckcezh,1,300,train
tocsinrihd,0,300,train
tocvvjfjzz,0,300,train
tocyccctcy,1,300,train
toczipnzst,1,300,train
todbwfbpxe,1,300,test
todewezdgz,1,300,train
todipebcgp,1,300,train
todmxhamgy,0,300,train
todrmsqplr,1,302,val
todvzqzwit,0,300,val
todweadblm,1,300,train
todxkniupi,0,300,train
todzazcpgr,1,300,train
toefpflocw,1,300,train
toeixngyyj,1,301,train
toetljfmvi,1,301,train
toevldljyp,1,300,train
toewhlbcgt,1,300,test
toezvafnih,1,300,train
tofemsijra,1,300,train
toferwxcvj,1,300,train
tofgobjkgv,1,300,train
tofgwwrswe,1,300,val
tofmbxllyq,1,301,train
tofnqucttl,1,300,train
tofvcolfpg,1,300,val
togdknwzie,1,300,val
togegmxget,1,300,train
togewxzwcm,1,300,train
togfsvdkax,0,300,val
toggbitvfd,1,300,train
togkvcofeu,1,300,train
togtvbfjrt,1,300,train
togyrprqnl,1,300,train
tohghjrpbj,1,300,val
tohigipsdo,0,300,train
tohloefevs,1,300,val
tohnzukiir,1,300,train
tohrqjyter,0,298,val
tohupdesga,1,301,val
tohwrxinix,0,300,train
toifquoawo,1,300,train
toiicedekh,1,300,train
toilsxpnma,0,300,train
toinozytsp,1,300,test
toiqsyjwpt,1,300,train
toirfnzurp,1,300,train
toixtgfshx,1,300,train
tojggibgsg,1,241,train
tojggkcaxc,1,300,train
tojifcpizq,1,300,train
tojojaisaw,0,299,val
tojoplavae,1,300,train
tojriguehd,1,255,train
tojvnsuila,1,300,val
tojzejzwaz,1,300,val
tokbawkjui,0,300,val
tokemedmyu,1,298,train
tokjqgjbfs,1,300,train
tokkkdfyds,0,300,train
tokpamhwdj,1,300,val
tokxnbqgdj,1,300,train
toldgekody,1,300,val
toldwkkmzn,1,300,val
tolfmidlum,1,300,train
tolfmxowsr,1,300,train
tolinccdfu,1,301,train
tolkgbcqeo,1,301,train
tolkqndwno,0,298,train
tolotyowoy,1,136,train
tolskpcvln,0,300,train
tolvrmiumn,1,300,train
tolylkupay,1,298,train
tomahgosir,1,300,train
tomcgrgzft,0,300,val
tomdbeciuw,1,300,train
tomfehexjw,1,300,train
tomfizqpmo,1,301,val
tomgjjgdia,1,300,train
tomrdqcrcl,0,300,val
tomunwedej,0,300,test
tomuyzomwx,1,300,train
tomvljxvdy,1,296,train
tomzpivjic,0,301,train
tonlgjtqak,1,300,train
tonpeevxck,1,300,train
tonppbqxmd,1,300,train
tonsbyvqjn,1,300,val
tonvanqrum,1,297,train
tonyntkkvq,0,302,val
tooblbmjvf,1,300,train
tooczscybi,1,300,train
toofpyjmtt,1,300,train
toosouurcv,1,300,train
tootdqyzdc,1,300,train
tootprfpqg,0,300,train
topezmraqq,1,300,test
topggsmscx,1,300,val
topjxzsfzn,1,300,train
topnmdezrr,1,300,train
topwurqcsy,1,300,train
topxckuyhd,0,300,train
topxupriyd,1,298,train
topyiohccg,0,298,train
toqcubtxwm,1,300,val
toqgjqsqlv,1,269,train
toqiytotzj,1,300,val
toqkidvyxp,1,302,val
toqmgncqsw,1,300,train
toqngheyvq,1,300,val
toqnlablma,1,249,train
toqsroahdz,0,300,train
toqsxmseyd,1,300,val
toqtdogdma,0,300,train
torbdovazx,1,300,train
torjqecxjw,0,300,train
torlanoeip,1,300,train
torlpqwpfj,1,301,train
torqggyeyg,1,300,train
torsafixfh,0,300,val
torskymphz,1,300,train
torsvjlmtk,1,300,train
torxncfkrj,1,300,train
tosaapqeiq,1,301,val
tosbzklgvk,0,300,val
